Station|Source|Net|Latitude|Longitude|Distance|Azimuth|Elevation|Station Name
Z56A|IRISDMC|TA|33.325298|-81.368698|9.904668025965952|146.88539586908817|81|Williston, SC, USA
250A|IRISDMC|TA|31.9778|-86.2677|9.913825777402026|172.29966294954016|152|Grady, AL, USA
ODNJ|IRISDMC|LD|41.0829|-74.6056|9.92652503812271|89.81132788931954|187|Ogdensburg, New Jersey
J59A|IRISDMC|TA|43.464699|-74.504097|9.92706077543028|75.95535969934438|541|Piesco, NY, USA
154A|IRISDMC|TA|32.613098|-83.106598|9.934196572963259|156.31374454686818|111|Montrose, GA, USA
Q61A|IRISDMC|TA|38.879902|-75.3256|9.957833172044067|102.99175225185327|5|Milford, DE, USA
HCNY|IRISDMC|LD|42.6968|-74.3984|9.967177515011404|80.41825537207671|273|Howe Caverns, Cobleskill, NY
PANJ|IRISDMC|LD|40.3769|-74.7029|9.983570629511545|93.90498341144693|100|Princeton, NJ
BRNJ|IRISDMC|LD|40.682695|-74.565742|10.023709626365445|92.05945869484228|50|Basking Ridge, New Jersey
LONY|IRISDMC|US|44.6197|-74.5829|10.037859635350035|69.3113788995441|440|Lake Ozonia, New York, USA
P61A|IRISDMC|TA|39.673401|-74.791901|10.093758403418864|97.9109959197522|22|Hammonton, NJ, USA
L60A|IRISDMC|TA|41.988998|-74.222603|10.11591378933193|84.45726850431342|388|Shokan, NY, USA
252A|IRISDMC|TA|31.996201|-84.735703|10.121526496227355|164.91984753941048|142|Lumpkin, GA, USA
155A|IRISDMC|TA|32.621899|-82.466499|10.128688762708824|153.42609295238927|93|Kite, GA, USA
BMNY|IRISDMC|LD|44.83987|-74.5065|10.137237266769795|68.14764323274218|115|Brushton-Moira, New York
R61A|IRISDMC|TA|38.330299|-75.338997|10.158944534542528|105.92142474564469|76|Willards, MD, USA
O61A|IRISDMC|TA|40.093399|-74.553001|10.160185060589843|95.3320206949911|38|Allentown, NJ, USA
CNNC|IRISDMC|US|35.2393|-77.8901|10.168111899453033|127.03245139645139|29|Cliffs of the Neuse, North Carolina, USA
NCB|IRISDMC|LD|43.973468|-74.22307|10.184544316100547|73.18563626058392|575|Newcomb, New York
253A|IRISDMC|TA|32.061199|-84.129402|10.187241024613032|162.0045174505169|136|Americus, GA, USA
Y58A|IRISDMC|TA|33.905701|-79.666496|10.189335155192039|138.24949849486816|19|Scranton, SC, USA
NPNY|IRISDMC|LD|41.75459|-74.143539|10.19193433176756|85.75866684539356|216|Mohonk Preserve, New Paltz, NY
V60A|IRISDMC|TA|35.764999|-77.262901|10.203676809155159|122.89238670398689|8|Jim Taylor Road, Stokes, NC, USA
S61A|IRISDMC|TA|37.680401|-75.672699|10.205429090262518|109.87929249993218|58|Accomac, VA, USA
Z57A|IRISDMC|TA|33.297001|-80.703903|10.209429135871114|144.2198951244667|81|Bowman, SC, USA
N61A|IRISDMC|TA|40.7519|-74.296898|10.211240722263614|91.45853641114444|108|South Mountain, Millburn, NJ, USA
D55A|IRISDMC|TA|47.019001|-75.473198|10.227078331351416|55.23096208865117|331|Sainte-Anne-du-Lac, QC, CAN
X59A|IRISDMC|TA|34.571999|-78.602303|10.234660015990372|132.0270165234798|29|McDuffie Farm, Elizabethtown, NC, USA
F57A|IRISDMC|TA|45.812199|-74.692802|10.270256893541719|62.658299430600984|178|Harrington, QC, CAN
H58A|IRISDMC|TA|44.417599|-74.179802|10.282550538417631|70.74093088328198|537|Gabriels, NY, USA
MDND|IRISDMC|TA|47.848099|-99.602898|10.285642167973455|-50.09463632964107|479|Maddock, ND, USA
E56A|IRISDMC|TA|46.543598|-75.034103|10.304553481176162|58.35763094695749|320|St. Veronique, QC, CAN
BRNY|IRISDMC|LD|41.414036|-74.011889|10.324631267588323|87.60470474827558|248|Black Rock Forest, Cornwall, NY
K60A|IRISDMC|TA|42.616798|-73.888603|10.34191371619443|80.87689054519396|79|Five Rivers Env. Education Center, Delmar, NY, USA
U61A|IRISDMC|TA|36.331902|-76.446404|10.383564165257813|118.1265049833876|4|Possum Corner Farms, Belvidere, NC, USA
W60A|IRISDMC|TA|35.052799|-77.713303|10.401286467730765|127.23527439647425|30|Pink Hill, NC, USA
I59A|IRISDMC|TA|43.7957|-73.874397|10.412891163329796|74.34035805033805|390|Olmsteadville, NY, USA
156A|IRISDMC|TA|32.654202|-81.495003|10.44716618009946|149.20145332326337|40|Sylvania, GA, USA
CPNY|IRISDMC|LD|40.7911|-73.9602|10.455130341875151|90.98962708413175|27|Central Park, New York City
PAL|IRISDMC|LD|41.0056|-73.9079|10.45836207210515|89.78797124458843|66|Palisades, New York
FOR|IRISDMC|LD|40.8603|-73.8852|10.499030727226598|90.56074327014205|0|Fordham University, The Bronx, NYC
254A|IRISDMC|TA|31.9457|-83.290497|10.509324768203356|158.41424898461818|78|Abbeville, GA, USA
G58A|IRISDMC|TA|45.1492|-74.054001|10.519256348252432|66.87376388235997|53|Ormstown, QC, CAN
M61A|IRISDMC|TA|41.310398|-73.767303|10.519611492347089|88.04774273878631|190|Granite Springs, NY, USA
ACCN|IRISDMC|LD|43.3843|-73.6678|10.526586312191434|76.66695417605303|340|Adirondack Community College, Queensbury, NY
Y59A|IRISDMC|TA|33.9897|-78.873703|10.528787047675282|135.08150913223002|2|Loris, SC, USA
Z58A|IRISDMC|TA|33.3349|-79.812897|10.58265142107851|140.64223173395013|18|St. Stephen, SC, USA
X60A|IRISDMC|TA|34.577301|-77.976799|10.582798761720495|129.9256146077719|12|Albert Glenn Thornton, NC, USA
352A|IRISDMC|TA|31.4793|-84.927399|10.59080744459134|166.42880528474774|101|Blakely, GA, USA
L61A|IRISDMC|TA|42.193401|-73.554298|10.59986860059606|83.17022230643148|275|Hillsdale 1, Hillsdale, NY, USA
NHSC|IRISDMC|US|33.1067|-80.1778|10.6042232099557|142.7122054417356|11|New Hope, South Carolina, USA
V61A|IRISDMC|TA|35.791199|-76.577599|10.621077439746205|120.8545961903433|4|Roper, NC, USA
157A|IRISDMC|TA|32.678001|-80.9972|10.62188871785546|147.1138085889241|21|Early Branch, SC, USA
BRAL|IRISDMC|US|31.1687|-87.0506|10.662903507440364|176.41157264980103|61|Brewton, Alabama, USA
H59A|IRISDMC|TA|44.6455|-73.690498|10.666142267126483|69.84597027699863|355|Cadyville, NY, USA
D56A|IRISDMC|TA|47.0485|-74.756798|10.681009569279409|56.23582069588563|421|ZEC Mazanza, Mont-Saint-Michel, QC, CAN
OGNE|IRISDMC|US|40.9451|-102.033|10.683189026914842|-89.92395710084223|1054|Ogallala, Nebraska, USA
KSCT|IRISDMC|LD|41.72612|-73.48425|10.6844636515935|85.67485098459885|114|Kent School, Kent, CT
J60A|IRISDMC|TA|43.243801|-73.421204|10.697796550741153|77.48366401898801|265|Lant Hill Farm, Argyle, NY, USA
W61A|IRISDMC|TA|35.177299|-76.990898|10.753492497394083|124.56227912135371|6|Ground Anchor Farm, New Bern, NC, USA
255A|IRISDMC|TA|31.9263|-82.4758|10.76800723398891|154.93889806596266|45|Hazlehurst, GA, USA
FRNY|IRISDMC|LD|44.835|-73.5883|10.77314897152487|68.91896644220084|242|Flat Rock, Altona, NY
N62A|IRISDMC|TA|40.931301|-73.467697|10.798355715440737|89.8969320075704|34|Caumsett State Park, Huntington, NY, USA
K61A|IRISDMC|TA|42.669498|-73.267601|10.798404798824278|80.57529299881458|391|Williamstown, MA, USA
E57A|IRISDMC|TA|46.411701|-74.147102|10.824894579649552|60.24561763488181|572|Chemin Saint Guillaume, Saint Donat, QC, CAN
I60A|IRISDMC|TA|43.844002|-73.291603|10.836130666016437|74.3167157264467|101|Shoreham, VT, USA
353A|IRISDMC|TA|31.347401|-84.217201|10.85701185896796|163.41732425970093|54|Camilla, GA, USA
F58A|IRISDMC|TA|45.866299|-73.814499|10.869984015436323|63.383047065897166|73|St-Lin Laurentide, QC, CAN
Y60A|IRISDMC|TA|34.004601|-78.216301|10.870307930805302|132.7918252332883|7|Bolivia, NC, USA
158A|IRISDMC|TA|32.736401|-80.193497|10.911012589020533|143.82554792622884|12|Hollywood, SC, USA
256A|IRISDMC|TA|31.9799|-81.887802|10.913106942331975|152.38468600299623|46|Glennville, GA, USA
TIGA|IRISDMC|TA|31.4389|-83.589798|10.9135300508957|160.55554554523687|109|Tifton, GA, USA
Z59A|IRISDMC|TA|33.241402|-79.278|10.916434766510502|138.96994891751615|8|Georgetown, SC, USA
